model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Huawei SnapTo|||Released 2015, April|||150g, 8.4mm thickness|||Android 4.4, EMUI 2.3|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon 400|||2200|||mAh|||Li-Ion|||1|||White, Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-snapto1.jpg
Huawei P40 Pro|||Released 2020, April 07|||209g, 9mm thickness|||Android 10, EMUI 10.1|||128GB/256GB/512GB storage, NM|||6.58"|||1200x2640 pixels|||50|||MP|||2160p|||8|||GB RAM|||Kirin 990 5G|||4200|||mAh|||Li-Po|||2|||Silver Frost, Blush Gold, Deep Sea Blue, Ice White, Black|||128GB,256GB,512GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p40-pro.jpg
Huawei G6153|||Released 2013, Q3|||89.9g, 11.5mm thickness|||Feature phone|||16MB ROM storage, microSDHC slot|||2.4"|||320x240 pixels|||1.3|||MP|||Video recorder|||8|||MB RAM|||MT6250|||1050|||mAh|||Li-Ion|||2|||White, Black|||8MB,16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g6153.jpg
Huawei Y300II|||Released 2014, Q2|||MISSING|||Firefox OS|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||MISSING|||512|||MB RAM|||MISSING|||1730|||mAh|||Li-Ion|||1|||Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y300-fire.jpg
Huawei P9|||Released 2016, April|||144g, 7mm thickness|||Android 6.0, up to 7.0, EMUI 4.1|||32GB/64GB storage, microSDXC|||5.2"|||1080x1920 pixels|||12|||MP|||1080p|||3/4|||GB RAM|||Kirin 955|||3000|||mAh|||Li-Ion|||2|||Ceramic White, Haze Gold, Rose Gold, Titanium Grey, Mystic Silver, Prestige Gold, Red, Blue|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p9r2.jpg
Huawei M886 Mercury|||Released 2011, December|||139g, 13mm thickness|||Android 2.3.3|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x854 pixels|||8|||MP|||720p|||512|||MB RAM|||Snapdragon S2|||1900|||mAh|||Li-Po|||1|||Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-m886-mercury.jpg
Huawei G6608|||Released 2011, Q2|||93g, 12mm thickness|||Feature phone|||microSDHC slot|||2.4"|||320x240 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||2|||Gray, Pink, White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g6608.jpg
Huawei nova 5i Pro|||Released 2019, July|||178g, 8.3mm thickness|||Android 9.0, EMUI 9.1|||128GB/256GB storage, NM|||6.26"|||1080x2340 pixels|||48|||MP|||2160p|||6/8|||GB RAM|||Kirin 810|||4000|||mAh|||Li-Po|||2|||Black, Aurora, Emerald Green|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-5i-pro.jpg
Huawei nova 8 SE Youth|||Released 2021, August 13|||179g, 8.4mm thickness|||Android 10, EMUI 10.1|||128GB storage, no card slot|||6.6"|||1080x2400 pixels|||48|||MP|||1080p|||8|||GB RAM|||Kirin 710A|||4000|||mAh|||Li-Po|||2|||Black, Silver|||128GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-8-se-youth.jpg
Huawei U8687 Cronos|||Released 2013, November|||12.5mm thickness|||Android 4.0|||4GB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S1|||MISSING|||MISSING|||Li-Ion|||1|||Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u8687-cronos.jpg
Huawei U8300|||Released 2010, July|||104g, 11mm thickness|||Android 2.1|||microSDHC slot|||2.6"|||320x240 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||930|||mAh|||Li-Ion|||1|||Green, Yellow and Purple|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u8300.jpg
Huawei Ascend Y530|||Released 2014, February|||145g, 9.3mm thickness|||Android 4.3|||4GB 512MB RAM storage, microSDHC slot|||4.5"|||480x854 pixels|||5|||MP|||720p|||512|||MB RAM|||Snapdragon 200|||1750|||mAh|||Li-Ion|||1|||Black, White, Red, Yellow|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y530.jpg
Huawei Enjoy 10|||Released 2019, November|||176g, 8.1mm thickness|||Android 9.0, EMUI 9.1|||64GB/128GB storage, microSDXC|||6.39"|||720x1560 pixels|||48|||MP|||1080p|||4/6|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Aurora blue, Acacia red, Magic night black, Sky blue|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-10.jpg
Huawei P9 lite|||Released 2016, May 15|||147g, 7.5mm thickness|||Android 6.0, up to 7.0, EMUI 4.1|||16GB storage, microSDXC|||5.2"|||1080x1920 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Kirin 650|||3000|||mAh|||Li-Ion|||2|||Black, White, Gold|||16GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p9-lite-r1.jpg
Huawei MediaPad X1|||Released 2014, April|||239g, 7.2mm thickness|||Android 4.2.2, up to 4.4.2, EMUI 2|||16GB storage, microSDHC|||7.0"|||1200x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Kirin 910|||5000|||mAh|||Li-Po|||1|||Snow White, Diamond Black|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-x1-new.jpg
Huawei P30 Pro|||Released 2019, March 26|||192g, 8.4mm thickness|||Android 9.0, up to Android 10, EMUI 10|||128GB/256GB/512GB storage, NM|||6.47"|||1080x2340 pixels|||40|||MP|||2160p|||6/8|||GB RAM|||Kirin 980|||4200|||mAh|||Li-Po|||2|||Aurora, Amber Sunrise, Breathing Crystal, Black, Pearl White, Misty Lavender, Mystic Blue|||128GB,256GB,512GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p30-pro.jpg
Huawei Y3 (2017)|||Released 2017, September|||175g, 9.5mm thickness|||Android 6.0, EMUI 4.1 Mini|||8GB/32GB storage, microSDXC|||5.0"|||480x854 pixels|||8|||MP|||720p|||1|||GB RAM|||MT6737М|||2200|||mAh|||Li-Ion|||2|||Gold, Pink, Blue, White, Gray|||8GB,32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y3-2017-.jpg
Huawei nova 7 SE 5G Youth|||Released 2020, October 16|||189g, 8.6mm thickness|||Android 10, EMUI 10.1|||128GB storage, no card slot|||6.5"|||1080x2400 pixels|||64|||MP|||2160p|||8|||GB RAM|||Dimensity 800U 5G|||4000|||mAh|||Li-Po|||2|||Crush Green, Space Silver, Midnight Black, Purple|||128GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p40-lite-5g.jpg
Huawei Y5 Prime (2018)|||Released 2018, June|||142g, 8.3mm thickness|||Android 8.1, EMUI 8|||16GB/32GB storage, microSDXC|||5.45"|||720x1440 pixels|||13|||MP|||1080p|||1/2|||GB RAM|||MT6739|||3020|||mAh|||Li-Ion|||2|||Black, Gold, Blue|||16GB,32GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y5-prime-2018-.jpg
Huawei Y5 (2017)|||Released 2017, June|||150g, 8.4mm thickness|||Android 6.0, EMUI 4.1|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||2|||GB RAM|||MT6737T|||3000|||mAh|||Li-Ion|||2|||Gold, Pink, Blue, White, Gray|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y5-2017.jpg
Huawei U8110|||Released 2010, July|||110g, 14mm thickness|||Android 2.1|||microSD slot|||2.8"|||240x320 pixels|||3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1150|||mAh|||Li-Ion|||1|||White, Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u8110.jpg
Huawei MediaPad M2 10.0|||Released 2016, February|||500g, 7.4mm thickness|||Android 5.1, EMUI 3.1|||16GB/64GB storage, no card slot|||10.1"|||1200x1920 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Kirin 930|||6660|||mAh|||Li-Po|||1|||Moonlight Silver, Luxurious Gold|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m2-10-.jpg
Huawei P30 lite|||Released 2019, April 25|||159g, 7.4mm thickness|||Android 9.0, up to Android 10, EMUI 10.0|||64GB/128GB/256GB storage, microSDXC|||6.15"|||1080x2312 pixels|||48|||MP|||1080p|||4-8|||GB RAM|||Kirin 710|||3340|||mAh|||Li-Po|||2|||Peacock Blue, Midnight Black, Pearl White|||64GB,128GB,256GB|||4GB,6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p30-lite-.jpg
Huawei MatePad Pro 10.8 5G (2019)|||Released 2020, May 27|||460g, 7.2mm thickness|||Android 10, EMUI 10, no Google Play Services|||128GB/256GB/512GB storage, NM|||10.8"|||2560x1600 pixels|||13|||MP|||2160p|||6/8|||GB RAM|||Kirin 990 5G|||7250|||mAh|||Li-Po|||1|||Gray, White, Green, Orange|||128GB,256GB,512GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-matepad-pro.jpg
Huawei Ascend D1 XL U9500E|||Released 2012, Q3|||132g, 8.9mm thickness|||Android 4.0|||8GB storage, microSDHC|||4.5"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||TI OMAP 4460|||2600|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-d1-xl-u9500e.jpg
Huawei P8lite|||Released 2015, May|||131g, 7.7mm thickness|||Android 5.0.2, up to 6.0, EMUI 3.1|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Kirin 620|||2200|||mAh|||Li-Ion|||2|||Black, White, Gold|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p8-lite1.jpg
Huawei Ascend Y330|||Released 2014, March|||126g, 11.3mm thickness|||Android 4.2, EMUI Lite 2|||4GB 512MB RAM storage, microSDHC slot|||4.0"|||480x800 pixels|||3|||MP|||480p|||512|||MB RAM|||MT6572|||1500|||mAh|||Li-Ion|||1|||Black, White, Blue, Coral Pink, Yellow|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y330.jpg
Huawei nova 6|||Released 2019, December|||197g, 8.6mm thickness|||Android 10, EMUI 10, no Google Play Services|||128GB storage, no card slot|||6.57"|||1080x2400 pixels|||40|||MP|||2160p|||8|||GB RAM|||Kirin 990|||4100|||mAh|||Li-Po|||2|||Black, Blue, Red, Provence|||128GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-6.jpg
Huawei Ascend Y221|||Released 2014, December|||130g, 12.3mm thickness|||Android 4.4|||4GB 512MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||2|||MP|||Video recorder|||512|||MB RAM|||MT6572M|||1350|||mAh|||Li-Ion|||2|||Black, White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y221.jpg
Huawei Y8p|||Released 2020, June 15|||163g, 7.8mm thickness|||Android 10, EMUI 10.1|||128GB storage, NM|||6.3"|||1080x2400 pixels|||48|||MP|||1080p|||4/6|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Breathing Crystal, Midnight Black|||128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-10s.jpg
Huawei Mate 10 Pro|||Released 2017, November|||178g, 7.9mm thickness|||Android 8.0, up to Android 10, EMUI 10.2|||64GB/128GB storage, no card slot|||6.0"|||1080x2160 pixels|||20|||MP|||2160p|||4/6|||GB RAM|||Kirin 970|||4000|||mAh|||Li-Po|||2|||Midnight Blue, Titanium Gray, Mocha Brown, Pink Gold|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate10-pro.jpg
Huawei MatePad Pro 10.8 (2019)|||Released 2019, December 12|||460g, 7.2mm thickness|||Android 10, EMUI 10, no Google Play Services|||128GB/256GB/512GB storage, NM|||10.8"|||2560x1600 pixels|||13|||MP|||2160p|||6/8|||GB RAM|||Kirin 990|||7250|||mAh|||Li-Po|||1|||Gray, White, Green, Orange|||128GB,256GB,512GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-matepad-pro.jpg
Huawei P9 Plus|||Released 2016, May|||162g, 7mm thickness|||Android 6, up to 7, EMUI 5|||32GB/64GB storage, microSDXC|||5.5"|||1080x1920 pixels|||12|||MP|||1080p|||4|||GB RAM|||Kirin 955|||3400|||mAh|||Li-Po|||2|||Haze Gold, Quartz Grey, Ceramic White|||32GB,64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p9-plus.jpg
Huawei Enjoy 6s|||Released 2017, January|||138g, 7.6mm thickness|||Android 6.0, EMUI 4.1|||16GB/32GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 435|||3020|||mAh|||Li-Po|||2|||Gold, Silver, Pink|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-6s.jpg
Huawei Mate 10 Porsche Design|||Released 2017, November|||178g, 7.9mm thickness|||Android 8.0, EMUI 9.1|||256GB storage, no card slot|||6.0"|||1080x2160 pixels|||20|||MP|||2160p|||6|||GB RAM|||Kirin 970|||4000|||mAh|||Li-Po|||2|||Diamond Black|||256GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate10-porshe-design-.jpg
Huawei T8300|||Released 2011|||104, 11.2mm thickness|||Android-based OPhone 2.5|||512MB 512MB RAM storage, microSDHC slot|||3.2"|||320x480 pixels|||3|||MP|||480p|||512|||MB RAM|||Marvell 88sv331|||1200|||mAh|||Li-Ion|||1|||Black|||512MB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-t8300.jpg
Huawei Ascend G6 4G|||Released 2014, May|||115g, 7.9mm thickness|||Android 4.3, EMUI Lite 2|||8GB storage, microSDHC|||4.5"|||540x960 pixels|||8|||MP|||720p|||1|||GB RAM|||Snapdragon 400|||2000|||mAh|||Li-Ion|||1|||Black, White/ Color sides|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g6-new.jpg
Huawei P8max|||Released 2015, July|||228g, 6.8mm thickness|||Android 5.0.2/5.1.1, up to 6.0, EMUI|||64GB storage, microSDXC|||6.8"|||1080x1920 pixels|||13|||MP|||1080p|||3|||GB RAM|||Kirin 935|||4360|||mAh|||Li-Po|||2|||Luxurious Gold, Mystic Champagne, Titanium Grey|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p8-max.jpg
Huawei nova 4e|||Released 2019, March|||159g, 7.4mm thickness|||Android 9.0, EMUI 9.0|||128GB storage, microSDXC|||6.15"|||1080x2312 pixels|||24|||MP|||1080p|||4-6|||GB RAM|||Kirin 710|||3340|||mAh|||Li-Po|||2|||Peacock Blue, Midnight Black, Pearl White|||128GB|||4GB,6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-4e-.jpg
Huawei MediaPad 10 Link+|||Released 2014, May|||620g (Wi-Fi) / 640g (3G/LTE), 9.9mm thickness|||Android 4.2, EMUI 1.6|||8GB/16GB storage, microSDHC|||10.1"|||1280x800 pixels|||3|||MP|||Video recorder|||1|||GB RAM|||MISSING|||6600|||mAh|||Li-Po|||1|||Black/Champagne|||8GB,16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/Huawei-MediaPad-101-Link-plus.jpg
Huawei nova|||Released 2016, October|||146g, 7.1mm thickness|||Android 6.0.1, up to 7.0, EMUI 4.1|||32GB storage, microSDXC|||5.0"|||1080x1920 pixels|||12|||MP|||2160p|||3|||GB RAM|||Snapdragon 625|||3020|||mAh|||Li-Po|||2|||Prestige Gold, Mystic Silver, Titanium Grey, Obsidian Black|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova.jpg
Huawei nova 9|||Released 2021, September 30|||175g, 7.8mm thickness|||HarmonyOS 2.0, EMUI 12|||128GB/256GB storage, no card slot|||6.57"|||1080x2340 pixels|||50|||MP|||2160p|||8|||GB RAM|||Snapdragon 778G 4G|||4300|||mAh|||Li-Po|||2|||Starry Blue, Black, Green, Violet|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-9-5g.jpg
Huawei Y7 Prime (2018)|||Released 2018, April|||155g, 7.8mm thickness|||Android 8.0, EMUI 8|||32GB/64GB storage, microSDXC|||5.99"|||720x1440 pixels|||13|||MP|||1080p|||3/4|||GB RAM|||Snapdragon 430|||3000|||mAh|||Li-Ion|||2|||Black, Gold, Blue|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y7-prime-2018.jpg
Huawei Watch|||Released 2015, September|||60.5g, 11.3mm thickness|||Android Wear OS 2.1|||4GB 512MB RAM storage, no card slot|||1.4"|||400x400 pixels|||MISSING|||MISSING|||No video recorder|||512|||MB RAM|||Snapdragon 400|||300|||mAh|||Li-Ion|||1|||Silver, Black, Rose Gold/ Black Leather, Steel Link Bracelet, Stainless Steel Mesh, Black-plated Link Bracelet, Alligator-pressed Brown Leather, Rose Gold-plated Link Bracelet, Wat|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch.jpg
Huawei MediaPad S7-301w|||Released 2011, Q3|||390g, 10.5mm thickness|||Android 3.2, up to 4.0|||5GB storage, microSDHC|||7.0"|||800x1280 pixels|||5|||MP|||720p|||1|||GB RAM|||Snapdragon S3|||4100|||mAh|||Li-Po|||1|||shadow black, classic brown, passion pink|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/Huawei-MediaPad.jpg
Huawei Y7 Pro (2019)|||Released 2019, January|||168g, 8.1mm thickness|||Android 8.1, EMUI 8.2|||32GB/64GB/128GB storage, microSDXC|||6.26"|||720x1520 pixels|||13|||MP|||1080p|||3/4|||GB RAM|||Snapdragon 450|||4000|||mAh|||Li-Ion|||2|||Black, Aurora|||32GB,64GB,128GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y7-pro-2019-.jpg
Huawei Watch 2|||Released 2017, April|||57g, 12.6mm thickness|||Android Wear OS 2.1|||4GB 768MB RAM storage, no card slot|||1.2"|||390x390 pixels|||MISSING|||MISSING|||No video recorder|||768|||MB RAM|||Snapdragon Wear 2100|||420|||mAh|||Li-Ion|||1|||Dynamic Orange, Carbon Black, Concrete Grey|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-2-.jpg
Huawei Mate 10 Lite|||Released 2017, November|||164g, 7.5mm thickness|||Android 7.0, up to Android 8.0, EMUI 5.1|||64GB storage, microSDXC|||5.9"|||1080x2160 pixels|||16|||MP|||1080p|||4|||GB RAM|||Kirin 659|||3340|||mAh|||Li-Ion|||2|||Graphite Black, Prestige Gold, Aurora Blue|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-10-lite.jpg
Huawei G610s|||Released 2013, August|||170g, 9.9mm thickness|||Android 4.2|||4GB 1GB RAM storage, microSDHC slot|||5.0"|||540x960 pixels|||5|||MP|||720p|||1|||GB RAM|||MT6589|||2150|||mAh|||Li-Ion|||2|||Black, White|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g610s.jpg
Huawei G7010|||Released 2011|||100g, 10.9mm thickness|||Feature phone|||microSDHC slot|||2.8"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1100|||mAh|||Li-Ion|||1|||Black, White, Pink|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g7010.jpg
Huawei U5510|||Released 2011|||90g, 13.2mm thickness|||Feature phone|||40MB 1GB ROM 512MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||Video recorder|||512|||MB RAM|||MISSING|||1000|||mAh|||Li-Ion|||2|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u5510.jpg
Huawei Y7 Pro (2018)|||Released 2018, April|||155g, 7.8mm thickness|||Android 8.0, EMUI 8|||32GB storage, microSDXC|||5.99"|||720x1440 pixels|||13|||MP|||1080p|||3|||GB RAM|||Snapdragon 430|||3000|||mAh|||Li-Ion|||2|||Black, Gold, Blue|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y7-pro-2018-.jpg
Huawei Watch Fit mini|||Released 2021, September 27|||20g, 11mm thickness|||Huawei Lite OS|||No card slot|||1.47"|||368x194 pixels|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||180|||mAh|||Li-Ion|||1|||Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-fit-mini.jpg
Huawei Y9 Prime (2019)|||Released 2019, August 05|||196.8g, 8.9mm thickness|||Android 9.0, up to Android 10, Magic UI 2.1|||64GB/128GB storage, microSDXC|||6.59"|||1080x2340 pixels|||16|||MP|||1080p|||4|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Emerald Green, Midnight Black, Sapphire Blue|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y9-prime-2019-.jpg
Huawei T158|||Released 2008|||80g, 13.5mm thickness|||Feature phone|||No card slot|||1.4"|||68x96 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-t158.jpg
Huawei MediaPad T3 8.0|||Released 2017, May|||350g, 8mm thickness|||Android 7.0, EMUI 5.1|||16GB/32GB storage, no card slot|||8.0"|||800x1280 pixels|||5|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 425|||4800|||mAh|||Li-Ion|||1|||Space Gray, Luxurious Gold|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-t3-8.jpg
Huawei Ascend G600|||Released 2012, September|||145g, 10.5mm thickness|||Android 4.0.4|||4GB 768MB RAM storage, microSDHC slot|||4.5"|||540x960 pixels|||8|||MP|||Video recorder|||768|||MB RAM|||MISSING|||1930|||mAh|||Li-Po|||1|||Black, White|||4GB|||768MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g600.jpg
Huawei Ascend G628|||Cancelled|||MISSING|||Android 4.4.4, EMUI 2.3|||8GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||Video recorder|||1|||GB RAM|||MT6752|||MISSING|||MISSING|||Li-Ion|||2|||Black, White|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g628r.jpg
Huawei nova 3|||Released 2018, August|||166g, 7.3mm thickness|||Android 8.1, up to Android 9.0, EMUI 9.1|||64GB/128GB storage, microSDXC|||6.3"|||1080x2340 pixels|||24|||MP|||2160p|||4/6|||GB RAM|||Kirin 970|||3750|||mAh|||Li-Po|||2|||Iris Purple, Airy blue, Primrose Gold, Red, Black|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-nova3.jpg
Huawei Y5 lite (2018)|||Released 2018, December|||142g, 8.3mm thickness|||Android 8.1 Oreo, EMUI 8|||16GB storage, microSDXC|||5.45"|||720x1440 pixels|||8|||MP|||1080p|||1|||GB RAM|||MT6739|||3020|||mAh|||Li-Ion|||2|||Black, Blue|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y5-prime-2018-.jpg
Huawei Mate 40 Pro 4G|||Released 2021, July 09|||212g, 9.1mm thickness|||HarmonyOS 2.0|||128GB/256GB/512GB storage, NM|||6.76"|||1344x2772 pixels|||50|||MP|||2160p|||8|||GB RAM|||Kirin 9000|||4400|||mAh|||Li-Po|||2|||Mystic Silver, White, Black, Green, Yellow|||128GB,256GB,512GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mate40-pro.jpg
Huawei U9130 Compass|||Released 2010, Q1|||102g, 13.5mm thickness|||Feature phone|||40MB 128MB RAM 256MB ROM storage, microSDHC slot|||2.4"|||320x240 pixels|||3|||MP|||Video recorder|||128|||MB RAM|||QSC6270|||1250|||mAh|||Li-Ion|||1|||Pearl White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-u9130-compass.jpg
Huawei P Smart Z|||Released 2019, June|||196.8g, 8.8mm thickness|||Android 9.0, EMUI 9|||64GB storage, microSDXC|||6.59"|||1080x2340 pixels|||16|||MP|||1080p|||4|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Emerald Green, Midnight Black, Sapphire Blue|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-p-smart-z-.jpg
Huawei G7206|||Released 2011|||89g, 11.3mm thickness|||Feature phone|||1MB storage, microSDHC slot|||2.8"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||2|||Black, White, Pink, Orange, Green|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g7206.jpg
Huawei MediaPad M5 Lite 8|||Released 2019, March|||310g, 8.2mm thickness|||Android 9.0, EMUI 9.0|||32GB/64GB/128GB storage, microSDXC|||8.0"|||1920x1200 pixels|||13|||MP|||1080p|||3/4|||GB RAM|||Kirin 710|||5100|||mAh|||Li-Po|||1|||Champagne Gold, Space Gray|||32GB,64GB,128GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m5-lite-8-inch.jpg
Huawei Y6 Prime (2018)|||Released 2018, May|||150g, 7.8mm thickness|||Android 8.0, EMUI 8|||16GB/32GB storage, microSDXC|||5.7"|||720x1440 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 425|||3000|||mAh|||Li-Ion|||2|||Black, Gold, Blue|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-y6-prime-2018.jpg
Huawei Watch GT 2 Porsche Design|||Released 2020, November 04|||52g, 11.4mm thickness|||Proprietary OS|||4GB 32MB RAM storage, no card slot|||1.39"|||454x454 pixels|||MISSING|||MISSING|||MISSING|||32|||MB RAM|||MISSING|||455|||mAh|||Li-Ion|||1|||Titanium Gold|||4GB|||32MB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-gt2-porshe1.jpg
Huawei G5500|||Released 2011|||85g, 11.5mm thickness|||Feature phone|||64MB RAM storage, microSDHC slot|||2.0"|||176x220 pixels|||1.3|||MP|||Video recorder|||64|||MB RAM|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||64MB,128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-g5500.jpg
