model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
ZTE Axon 9 Pro|||Released 2018, November|||179g, 7.9mm thickness|||Android 8.1|||128GB storage, microSDXC|||6.21"|||1080x2248 pixels|||20|||MP|||2160p|||6|||GB RAM|||Snapdragon 845|||4000|||mAh|||Li-Ion|||2|||Black, Blue|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-9-pro.jpg
ZTE Blade L8|||Released 2019, April|||144g, 10.5mm thickness|||Android 9.0 Pie|||16GB storage, microSDXC|||5.0"|||480x960 pixels|||8|||MP|||720p|||1|||GB RAM|||Unisoc SC7731E|||2000|||mAh|||Li-Ion|||2|||Black, Blue|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a3-2019.jpg
ZTE Blade II V880+|||Released 2012, March|||117.4g, 10.9mm thickness|||Android 2.3.6, up to 4.0|||512MB RAM storage, microSDHC slot|||3.5"|||480x800 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S1|||1200|||mAh|||Li-Ion|||1|||Black, White|||512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-ii.jpg
ZTE Blade V8 Lite|||Released 2017, June|||136g, 8mm thickness|||Android 7.0|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||8|||MP|||Video recorder|||2|||GB RAM|||MT6750|||2500|||mAh|||Li-Ion|||2|||Black|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v8-lite-.jpg
ZTE nubia Z9|||Released 2015, June|||192g, 8.9mm thickness|||Android 5.2, nubia UI 3|||32GB/64GB storage, no card slot|||5.2"|||1080x1920 pixels|||16|||MP|||2160p|||3/4|||GB RAM|||Snapdragon 810|||2900|||mAh|||Li-Ion|||2|||Black, White, Gold|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/zlte-nubia-z9.jpg
ZTE Blade A2|||Released 2016, June|||135g, 7.9mm thickness|||Android 5.1, up to 6.0, MiFavor 3.2|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6750|||2500|||mAh|||Li-Ion|||2|||Silver|||16GB|||2GB|||MISSING
ZTE V887|||Released 2012, December|||140g, 10.3mm thickness|||Android 4.0|||4GB 512MB RAM storage, microSDHC slot|||5.0"|||480x800 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||MT6577|||2000|||mAh|||Li-Ion|||2|||White|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-v887.jpg
ZTE Warp 4G|||Released 2013, September|||127.6g, 10.4mm thickness|||Android 4.1|||8GB storage, microSDXC|||4.5"|||720x1280 pixels|||8|||MP|||720p|||1|||GB RAM|||Snapdragon 400|||2070|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-boost-warp-4g-n9510.jpg
ZTE Axon 11 5G|||Released 2020, March 30|||168g, 7.9mm thickness|||Android 10, MiFavor 10|||128GB/256GB storage, microSDXC|||6.47"|||1080x2340 pixels|||64|||MP|||2160p|||6/8|||GB RAM|||Snapdragon 765G 5G|||4000|||mAh|||Li-Ion|||2|||White, Black|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-axon-11-5g.jpg
ZTE nubia Red Magic 5G Lite|||Released 2020, June 19|||215g, 9.1mm thickness|||Android 10, nubia UI 8.0|||256GB storage, no card slot|||6.65"|||1080x2340 pixels|||48|||MP|||2160p|||8|||GB RAM|||Snapdragon 765G 5G|||5100|||mAh|||Li-Ion|||2|||Black, Blue|||256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-play.jpg
ZTE Open II|||Released 2014, June|||10.5mm thickness|||Firefox OS 1.3|||2GB 256MB RAM storage, microSDHC slot|||3.5"|||320x480 pixels|||2|||MP|||Video recorder|||256|||MB RAM|||Snapdragon 200|||1150|||mAh|||Li-Ion|||1|||Black|||2GB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/zte-open-ii.jpg
ZTE nubia Play|||Released 2020, April 24|||210g, 9.1mm thickness|||Android 10, nubia UI 8.0|||128GB/256GB storage, no card slot|||6.65"|||1080x2340 pixels|||48|||MP|||2160p|||6/8|||GB RAM|||Snapdragon 765G 5G|||5100|||mAh|||Li-Ion|||2|||Black, White, Blue|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-play.jpg
ZTE nubia Red Magic 6s|||Released 2021, September 27|||215g, 9.5mm thickness|||Android 11, Redmagic 4.5|||128GB/256GB storage, no card slot|||6.8"|||1080x2400 pixels|||64|||MP|||4320p|||12/16|||GB RAM|||Snapdragon 888+ 5G|||5050|||mAh|||Li-Po|||2|||Eclipse Black, Transparent|||128GB,256GB|||12GB,16GB|||https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-6s-pro-.jpg
ZTE Blade III|||Released 2012, September|||130g, 10mm thickness|||Android 4.0|||4GB storage, microSDHC slot|||4.0"|||480x800 pixels|||5|||MP|||Video recorder|||512|||MB RAM|||Snapdragon S1|||1600|||mAh|||Li-Ion|||1|||Black, White|||512MB,4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/zte-blade-3.jpg
