model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
LG Nitro HD|||Released 2011, December|||127g, 10.4mm thickness|||Android 2.3.5, up to 4.0|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||MISSING|||1830|||mAh|||Li-Ion|||1|||Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-nitro-hd-ofic.jpg
LG G3 LTE-A|||Released 2014, July|||154g, 9.1mm thickness|||Android 4.4.2, up to 5.0.1|||32GB storage, microSDXC|||5.5"|||1440x2560 pixels|||13|||MP|||2160p|||3|||GB RAM|||Snapdragon 805|||3000|||mAh|||Li-Ion|||1|||Silk White, Shine Gold, Metallic Black, Wine, Moon Violet|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g3-1.jpg
LG L1100|||Released 2004, Q2|||90g, 24.1mm thickness|||Feature phone|||1MB storage, no card slot||| |||128x160 pixels, 7 lines|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Silver|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgl1100.gif
LG Harmony|||Released 2017, April|||141.8g, 7.6mm thickness|||Android 7.0|||16GB storage, microSDXC|||5.3"|||720x1280 pixels|||8|||MP|||1080p|||1.5|||GB RAM|||Snapdragon 425|||2800|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-harmony.jpg
LG SU420 Cafe|||Released 2010, April|||12.9mm thickness|||Feature phone|||microSDHC slot|||3.0"|||480x800 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1250|||mAh|||Li-Ion|||1|||Black, White, Pink|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/LG-SU420-Cafe.jpg
LG GW820 eXpo|||Released 2009, December|||147.4g, 15mm thickness|||Microsoft Windows Mobile 6.5 Professional|||512Mb ROM storage, microSDHC slot|||3.2"|||480x800 pixels|||5|||MP|||480p|||256|||MB RAM|||Snapdragon S1|||1500|||mAh|||Li-Po|||1|||Black|||256MB,512MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/LG-GW820-eXpo-new.jpg
LG V60 ThinQ 5G UW|||Released 2020, April 02|||218g, 8.9mm thickness|||Android 10, up to Android 11|||128GB storage, microSDXC|||6.8"|||1080x2460 pixels|||64|||MP|||4320p|||8|||GB RAM|||Snapdragon 865 5G|||5000|||mAh|||Li-Po|||1|||Classy Blue, Classy White|||128GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-v60-thinq-5g-b.jpg
LG G Pad 8.0|||Released 2014, July|||342g, 9.9mm thickness|||Android 4.4.2, up to 5.0|||16GB storage, microSDXC|||8.0"|||800x1280 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||4200|||mAh|||Li-Ion|||1|||Black, White, Luminous Orange, Luminous Blue|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-80-2014.jpg
LG GS390 Prime|||Released 2010, October|||89g, 12.7mm thickness|||Feature phone|||microSDHC slot|||3.0"|||240x400 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gs390-prime.jpg
LG CB630 Invision|||Released 2008|||81g, 12mm thickness|||Feature phone|||128MB storage, microSDHC slot|||2.2"|||320x240 pixels|||1.3|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-cb630-invision.jpg
LG U400|||Released 2006, July|||114g, 20.4mm thickness|||Feature phone|||microSD slot|||2.0"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1530|||mAh|||Li-Ion|||1|||Black, Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u400.gif
LG KU311|||Released 2007, February|||98g, 18.6mm thickness|||Feature phone|||10MB storage, microSD slot||| |||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||MISSING|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ku311.gif
LG GB110|||Released 2009|||65g, 14.6mm thickness|||Feature phone|||1MB storage, microSDHC slot|||1.5"|||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Black|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gb110.jpg
LG X5|||Released 2016, August|||133g, 7.2mm thickness|||Android 6.0|||16GB storage, microSDHC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||MISSING|||2800|||mAh|||Li-Ion|||1|||White, Indigo Black|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-x5.jpg
LG GT365 Neon|||Released 2009, March|||108g, 16.8mm thickness|||Feature phone|||15MB storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||White/Light green, Black/Grey, Aqua Blue, White|||15MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-neon.jpg
LG KM386|||Released 2008|||79g, 13mm thickness|||Feature phone|||32MB storage, microSD slot|||1.7"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||White|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-km386.jpg
LG KT610|||Released 2008, September|||125.5g, 17.2mm thickness|||Symbian 9.2, S60 rel. 3.1|||64MB storage, microSDHC slot|||2.4"|||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||960|||mAh|||Li-Po|||1|||Black|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kt610.jpg
LG Cookie WiFi T310i|||Released 2010, December|||86.5g, 11.9mm thickness|||Feature phone|||20MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black&Red, White&Organge, Black&Titan Silver, Pink&White|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-t310i-cookie-wifi.jpg
LG K8 (2018)|||Released 2018, June|||152g, 8.2mm thickness|||Android 7.1.2|||16GB/32GB storage, microSDHC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||2|||GB RAM|||Snapdragon 210|||2500|||mAh|||Li-Ion|||2|||Aurora Black, Moroccan Blue, Terra Gold|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k8-2018-.jpg
LG L90 Dual D410|||Released 2014, April|||125g, 9.7mm thickness|||Android 4.4.2, up to 5.0.2, LG Optimus UI 3|||8GB storage, microSDHC|||4.7"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2540|||mAh|||Li-Po|||2|||White, Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l90-dual.jpg
LG 8575 Samba|||Released 2009|||119.9g, 12mm thickness|||Feature phone|||1GB storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black, Bronze|||1GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-8575-samba.jpg
LG G360|||Released 2015, July|||125g, 19.5mm thickness|||Feature phone|||32MB 8MB RAM storage, microSDHC slot|||3.0"|||240x320 pixels|||1.3|||MP|||Video recorder|||8|||MB RAM|||MISSING|||950|||mAh|||Li-Ion|||2|||Wine Red|||32MB|||8MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g360.jpg
LG CU500V|||Released 2007, January|||105g, 19.3mm thickness|||Feature phone|||microSD slot||| |||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1110|||mAh|||Li-Po|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ku500v.jpg
LG KG220|||Released 2006, April|||73g, 23.3mm thickness|||Feature phone|||2MB storage, no card slot||| |||128x128 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Black, Pink|||2MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg220.gif
LG KG240|||Released 2006, June|||79g, 21.8mm thickness|||Feature phone|||4MB storage, no card slot||| |||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Black, Silver|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg240.gif
LG G Pro Lite Dual|||Released 2013, November|||161g, 9.4mm thickness|||Android 4.1.2|||8GB storage, microSDHC|||5.5"|||540x960 pixels|||8|||MP|||720p|||1|||GB RAM|||MT6577|||3140|||mAh|||Li-Ion|||2|||White, Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/LG-G-Pro-Lite-Dual.jpg
LG G2 mini LTE|||Released 2014, March|||121g, 9.8mm thickness|||Android 4.4.2, up to 5.0.2, LG Optimus UI 3|||8GB storage, microSDHC|||4.7"|||540x960 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2440|||mAh|||Li-Ion|||1|||Titan Black, Lunar White, Red, Gold|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g2-mini-ofic1.jpg
LG L65 Dual D285|||Released 2014, May|||126g, 9.6mm thickness|||Android 4.4.2, LG UI 3|||4GB 1GB RAM storage, microSDHC slot|||4.3"|||480x800 pixels|||5|||MP|||Video recorder|||1|||GB RAM|||Snapdragon 200|||2100|||mAh|||Li-Ion|||2|||White, Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-l65-d285-1.jpg
LG KP220|||Released 2008|||72g, 12mm thickness|||Feature phone|||60MB storage, microSD slot|||1.7"|||120x160 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||750|||mAh|||Li-Ion|||1|||Silver|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp220.jpg
LG G1610|||Released 2005, Q1|||83g, 17mm thickness|||Feature phone|||1.1MB storage, no card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||MISSING|||1MB|||1MB|||https://fdn2.gsmarena.com/vv/bigpic/lgg1610.gif
LG KP100|||Released 2008, August|||65g, 12.9mm thickness|||Feature phone|||1MB storage, no card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||White, Black, Blue, Red|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp100.jpg
LG Stylo 3 Plus|||Released 2017, May|||150g, 7.4mm thickness|||Android 7.0|||32GB storage, microSDXC|||5.7"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 435|||3080|||mAh|||Li-Ion|||1|||Titan|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-stylo-3-plus.jpg
LG GM730 Eigen|||Released 2009, August|||11.9mm thickness|||Microsoft Windows Mobile 6.1 Professional|||microSDHC slot|||3.0"|||240x400 pixels|||5|||MP|||Video recorder|||MISSING|||MISSING|||MSM7201A|||1000|||mAh|||Li-Ion|||1|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gm730.jpg
LG KP500 Cookie|||Released 2008, December|||89g, 11.9mm thickness|||Feature phone|||48MB storage, microSDHC slot|||3.0"|||240x400 pixels|||3|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, Vandyke brown, Anodizing silver, Elegant gold, Delicious white, Pink|||48MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp500.jpg
LG KP202|||Released 2007, May|||78g, 19.8mm thickness|||Feature phone|||4MB storage, no card slot|||1.8"|||128x160 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Black|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp202.gif
LG KG800|||Released 2006, March|||83g, 15.2mm thickness|||Feature phone|||128MB storage, no card slot|||2.0"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, White, Pink, Wine|||128MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kg800.gif
LG U8360|||Released 2005, June|||132g, 24mm thickness|||Feature phone|||20MB storage, microSD slot|||2.0"|||176x220 pixels|||1.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1400|||mAh|||Li-Ion|||1|||Silver, Black, Green|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u8360.gif
LG Town C300|||Released 2010, October|||92.5g, 11.9mm thickness|||Feature phone|||158MB storage, microSDHC slot|||2.4"|||320x240 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, White|||158MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-town-c300-ofic.jpg
LG Revolution|||Released 2011, May|||172g, 13.2mm thickness|||Android 2.2, up to 2.3|||16GB storage, microSDHC|||4.3"|||480x800 pixels|||5|||MP|||720p|||MISSING|||MISSING|||Snapdragon S2|||1500|||mAh|||Li-Ion|||1|||Black|||16GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-revolution.jpg
LG C1150|||Released 2005, November|||99g, 23.5mm thickness|||Feature phone|||1MB storage, no card slot||| |||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||720|||mAh|||Li-Ion|||1|||Silver, Red, Black|||1MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-c1150.gif
LG X power 3|||Released 2018, July 16|||171g, 8.9mm thickness|||Android 8.1|||16GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Snapdragon 425|||4500|||mAh|||Li-Po|||1|||Moroccan Blue|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-x-power3.jpg
LG K42|||Released 2020, September 21|||182g, 8.4mm thickness|||Android 10|||64GB storage, microSDXC|||6.6"|||720x1600 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P22|||4000|||mAh|||Li-Po|||2|||Gray, Green|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k42.jpg
LG KM500|||Released 2008, March|||155, 15mm thickness|||Feature phone|||50MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-km500.jpg
LG T315|||Released 2011, April|||88g, 10.9mm thickness|||Feature phone|||20MB storage, microSDHC slot|||2.8"|||240x400 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black, White|||20MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-t315.jpg
LG KF305|||Released 2010, March|||90g, 16.2mm thickness|||Feature phone|||40MB storage, microSDHC slot|||2.2"|||240x320 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Black, Blue|||40MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kf305.jpg
LG G5 SE|||Released 2016, June|||156g, 7.3mm thickness|||Android 6.0.1, up to 7.0, LG Optimus UX UI 5|||32GB storage, microSDXC|||5.3"|||1440x2560 pixels|||16|||MP|||2160p|||3|||GB RAM|||Snapdragon 652|||2800|||mAh|||Li-Ion|||2|||Silver, Titan, Gold|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g5.jpg
LG Q6|||Released 2017, August|||149g, 8.1mm thickness|||Android 7.1.1, up to Android 8.0, LG UI 5.0|||16GB/32GB/64GB storage, microSDXC|||5.5"|||1080x2160 pixels|||13|||MP|||1080p|||2-4|||GB RAM|||Snapdragon 435|||3000|||mAh|||Li-Po|||2|||Astro Black, Ice Platinum, Mystic White, Terra Gold|||16GB,32GB,64GB|||2GB,3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-q6.jpg
LG Q61|||Released 2020, May 29|||8.3mm thickness|||Android 9.0|||64GB storage, microSDXC|||6.53"|||1080x2340 pixels|||48|||MP|||1080p|||4|||GB RAM|||Helio P35|||4000|||mAh|||Li-Po|||1|||White|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-q61.jpg
LG BL20 New Chocolate|||Released 2009, October|||115g, 12.3mm thickness|||Feature phone|||60MB storage, microSDHC slot|||2.4"|||240x320 pixels|||5|||MP|||240p|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Black|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-bl20.jpg
LG G Pad 10.1|||Released 2014, July|||523g, 8.9mm thickness|||Android 4.4.2, up to 5.0|||16GB storage, microSDXC|||10.1"|||1280x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||8000|||mAh|||Li-Ion|||1|||Black, red|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-101-2014.jpg
LG P525|||Released 2011|||120g, 12.9mm thickness|||Feature phone|||15MB 32MB RAM 128MB ROM storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||240p|||32|||MB RAM|||MISSING|||1500|||mAh|||Li-Po|||2|||Black|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-p525.jpg
LG Optimus True HD LTE P936|||Released 2012, May|||135g, 10.4mm thickness|||Android 2.3.6|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S3|||1830|||mAh|||Li-Ion|||1|||Black|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-truehd-lte-p936-new.jpg
LG CU720 Shine|||Released 2007, October|||119g, 15mm thickness|||Feature phone|||50MB storage, microSD slot|||2.2"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||Silver|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-cu720.jpg
LG GD580 Lollipop|||Released 2010, January|||103.5g, 13.4mm thickness|||Feature phone|||60MB storage, microSDHC slot|||2.8"|||240x400 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Blue, Pink, Black|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gd580-lollipop.jpg
LG K52|||Released 2020, November 23|||188g, 8.4mm thickness|||Android 10|||64GB storage, microSDXC|||6.6"|||720x1600 pixels|||48|||MP|||1080p|||4|||GB RAM|||Helio P35|||4000|||mAh|||Li-Po|||2|||White, Blue, Red|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k52.jpg
LG U8380|||Released 2005, June|||130g, 23.7mm thickness|||Feature phone|||23MB storage, microSD slot|||2.2"|||176x220 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||Blue|||23MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-u8380.gif
LG KU950|||Released 2007, February|||116g, 18.9mm thickness|||Feature phone|||50MB storage, microSD slot|||2.4"|||240x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Ion|||1|||Silver|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ku950.gif
LG Optimus Vu II F200|||Released 2012, Q4|||159g, 9.4mm thickness|||Android 4.0.4, up to 4.1|||2GB RAM storage, microSDHC slot|||5.0"|||768x1024 pixels|||8|||MP|||1080p|||2|||GB RAM|||Snapdragon S4 Plus|||2150|||mAh|||Li-Ion|||1|||Black, White, Pink|||2GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-vu-ii.jpg
LG G Pad IV 8.0 FHD|||Released 2017, August|||290g, 6.9mm thickness|||Android 7.0, up to Android 8.1|||32GB storage, microSDXC|||8.0"|||1200x1920 pixels|||5|||MP|||1080p|||2|||GB RAM|||Snapdragon 435|||3000|||mAh|||Li-Ion|||1|||Dark Brown|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-iv-8.0-fhd.jpg
LG F1200|||Released 2005, Q1|||101g, 24mm thickness|||Feature phone|||64MB storage, no card slot||| |||128x160 pixels, 12 lines|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||MISSING|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-f1200.gif
LG W10|||Released 2019, July|||164g, 8.5mm thickness|||Android 9.0|||32GB storage, microSDXC|||6.19"|||720x1512 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P22|||4000|||mAh|||Li-Po|||2|||Tulip Purple, Smokey Grey|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-w10-lmx130im.jpg
LG Apex|||Released 2010, November|||158g, 16mm thickness|||Android 2.1, up to 2.2|||512MB 256MB RAM storage, microSDHC slot|||3.2"|||480x800 pixels|||3|||MP|||480p|||256|||MB RAM|||MSM7627|||1500|||mAh|||Li-Ion|||1|||Black|||512MB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/lg-apex.jpg
LG Wink Plus GT350i|||Released 2010, August|||122g, 15.9mm thickness|||Feature phone|||40MB storage, microSDHC slot|||3.0"|||240x400 pixels|||2|||MP|||240p|||MISSING|||MISSING|||MISSING|||950|||mAh|||Li-Po|||1|||Aqua Blue, Purple, Light Silver, Black|||40MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gt350i-wink-plus.jpg
LG K51S|||Released 2020, April 27|||194.5g, 8.3mm thickness|||Android 9.0|||64GB storage, microSDXC|||6.55"|||720x1600 pixels|||32|||MP|||1080p|||3|||GB RAM|||Helio P35|||4000|||mAh|||Li-Po|||2|||Titanium, Pink, Blue, Red|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-k51s.jpg
LG GD880 Mini|||Released 2010, April|||99g, 10.6mm thickness|||Feature phone|||330MB storage, microSDHC slot|||3.2"|||480x854 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||330MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-gd880--.jpg
LG W7000|||Released 2002, Q4|||89g, 22mm thickness|||Feature phone|||No card slot||| |||128x160 pixels, 7 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||820|||mAh|||Li-Po|||1|||Silver, Blue, Red|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lgw7000.gif
LG Lucid 4G VS840|||Released 2012, April|||142g, 11.4mm thickness|||Android 2.3.6, up to 4.0.4|||8GB storage, microSDHC|||4.0"|||480x800 pixels|||5|||MP|||1080p|||1|||GB RAM|||Snapdragon S3|||1700|||mAh|||Li-Ion|||1|||Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-lucid-4g.jpg
LG Stylo 5|||Released 2019, June|||179g, 8.4mm thickness|||Android 9.0|||32GB storage, microSDXC|||6.2"|||1080x2160 pixels|||13|||MP|||1080p|||3|||GB RAM|||Snapdragon 450|||3500|||mAh|||Li-Ion|||1|||Blonde Rose, Platinum Gray|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-stylo-5.jpg
LG Optimus LTE LU6200|||Released 2012, January|||139g, 10.4mm thickness|||Android 2.3.5, up to 4.0|||4GB 1GB RAM storage, microSDHC slot|||4.5"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S3|||1830|||mAh|||Li-Ion|||1|||Black, White|||4GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-lte.jpg
LG F3000|||Released 2005, Q3|||91g, 23.9mm thickness|||Feature phone|||31MB storage, no card slot||| |||128x160 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||MISSING|||31MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-f3000.gif
LG C310|||Released 2010, December|||92.5g, 11.9mm thickness|||Feature phone|||15MB storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1250|||mAh|||Li-Ion|||2|||Black/Red|||15MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-c310.jpg
LG KP105|||Released 2008, May|||65g, 12.9mm thickness|||Feature phone|||No card slot|||1.5"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||900|||mAh|||Li-Ion|||1|||White, Black, Silver|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kp105.jpg
LG G Pad III 10.1 FHD|||Released 2016, December|||510g, 6.7mm thickness|||Android 6.0.1|||32GB storage, microSDXC|||10.1"|||1200x1920 pixels|||5|||MP|||1080p|||2|||GB RAM|||Snapdragon 617|||6000|||mAh|||Li-Ion|||1|||Black|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-iii-8.0-fhd.jpg
LG KE990 Viewty|||Released 2008, April|||112g, 15.3mm thickness|||Feature phone|||100MB storage, microSD slot|||3.0"|||240x400 pixels|||5|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black, Silver|||100MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-ke990.jpg
LG KC910 Renoir|||Released 2008, November|||114g, 14mm thickness|||Feature phone|||100MB storage, microSDHC slot|||3.0"|||240x400 pixels|||8|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||100MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/lg-kc910.jpg
