model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Nokia 6210|||Released 2000|||114g, 18.8mm thickness|||Feature phone|||No card slot||| |||96x60 pixels, 6 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1050|||mAh|||Li-Ion|||1|||Black Night, Grey Dusk and Red Sunset|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6210b.gif
Nokia C5-03|||Released 2010, December|||93g, 13.8mm thickness|||Symbian 9.4, Series 60 rel. 5|||40MB 128MB RAM storage, microSDHC slot|||3.2"|||360x640 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||1000|||mAh|||Li-Ion|||1|||Graphite Black, Lime Green, Petrol Blue, Aluminum Grey, Pink/black|||40MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c5-03.jpg
Nokia C2 Tennen|||Released 2020, June 15|||180g, 9.1mm thickness|||Android 10|||16GB/32GB storage, microSDXC|||5.45"|||720x1440 pixels|||8|||MP|||1080p|||2|||GB RAM|||Helio A22|||3000|||mAh|||Li-Po|||1|||Steel|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c2-tennen.jpg
Nokia N71|||Released 2005, Q4|||139g, 25.8mm thickness|||Symbian, Series 60 UI|||10MB storage, microSD slot|||2.4"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||970|||mAh|||Li-Ion|||1|||MISSING|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n71.gif
Nokia 130 Dual SIM|||Released 2014, September|||67.9g, 13.9mm thickness|||Feature phone|||4MB RAM storage, microSDHC slot|||1.8"|||128x160 pixels|||MISSING|||MISSING|||No video recorder|||4|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||2|||Red, black, white|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/Nokia-130-Dual-SIM.jpg
Nokia 5130 XpressMusic|||Released 2009, February|||88g, 14.8mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Red, Blue, White Aqua (T-Mobile exclusive)|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5130-e.jpg
Nokia C2 Tava|||Released 2020, May 29|||180g, 9.1mm thickness|||Android 10|||16GB/32GB storage, microSDXC|||5.45"|||720x1440 pixels|||8|||MP|||1080p|||2|||GB RAM|||Helio A22|||3000|||mAh|||Li-Po|||1|||Tempered Blue|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c2-tava.jpg
Nokia 210|||Released 2019, March|||82g, 13.8mm thickness|||Feature phone|||16MB storage, microSDHC slot|||2.4"|||240x320 pixels|||0.3|||MP|||240p|||MISSING|||MISSING|||MT6260A|||1020|||mAh|||Li-Ion|||2|||Charcoal, Red, Grey|||16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-210-2019.jpg
Nokia Asha 303|||Released 2011, December|||99g, 13.9mm thickness|||Feature phone|||170MB storage, microSDHC slot|||2.6"|||320x240 pixels|||3|||MP|||480p|||128|||MB RAM|||MISSING|||1300|||mAh|||Li-Ion|||1|||Red, Graphite, Silver White, Aqua, Green, Purple|||128MB,170MB,256MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-303.jpg
Nokia Lumia 928|||Released 2013, May|||162g, 10.1mm thickness|||Microsoft Windows Phone 8, up to 8.1|||32GB storage, no card slot|||4.5"|||768x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||Snapdragon S4 Plus|||2000|||mAh|||Li-Ion|||1|||Black, White|||32GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-928-black.jpg
Nokia 5210|||Released 2002, Q1|||92g, 22.5mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||750|||mAh|||Li-Ion|||1|||Burned Orange, four Xpress-on shells as accessories|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no5210.gif
Nokia N-Gage|||Released 2003, Q4|||137g, 20mm thickness|||Symbian 6.1, Series 60 v1.0 UI|||3.4MB storage, MMC slot|||2.1"|||176x208 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||MISSING|||3MB|||4MB|||https://fdn2.gsmarena.com/vv/bigpic/nongage.gif
Nokia 6600 slide|||Released 2008, August|||110g, 14mm thickness|||Feature phone|||18MB storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||18MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6600slide.jpg
Nokia 3128|||Released 2004, Q4|||80g, 20.8mm thickness|||Feature phone|||1.3MB storage, no card slot||| |||128x160 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||720|||mAh|||Li-Ion|||1|||Gold, Red, Blue|||1MB|||3MB|||https://fdn2.gsmarena.com/vv/bigpic/no3128.gif
Nokia 7900 Prism|||Released 2007, November|||101g, 11.3mm thickness|||Feature phone|||1GB storage, no card slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Black|||1GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7900-prism.gif
Nokia N80|||Released 2006,  April|||134g, 26mm thickness|||Symbian, Series 60 UI|||40MB 64MB RAM storage, miniSD slot|||2.1"|||352x416 pixels|||3|||MP|||144p|||64|||MB RAM|||MISSING|||820|||mAh|||Li-Ion|||1|||Silver, Black|||40MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n80.gif
Nokia 208|||Released 2013, July|||89.6g, 12.8mm thickness|||Feature phone|||256MB 64MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||1.3|||MP|||240p|||64|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||2|||Cyan , Red, Yellow, Black, White|||256MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-208.jpg
Nokia 112|||Released 2012, September|||85.5g, 15.4mm thickness|||Feature phone|||16MB storage, microSDHC slot|||1.8"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||1400|||mAh|||Li-Ion|||2|||Dark Grey, White, Red, Cyan|||16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-112.jpg
Nokia C5|||Released 2010, April|||89.3g, 12.3mm thickness|||Symbian 9.3, Series 60 rel. 3.2|||50MB 128MB RAM storage, microSDHC slot|||2.2"|||240x320 pixels|||3|||MP|||480p|||128|||MB RAM|||MISSING|||1050|||mAh|||Li-Ion|||1|||White, Warm Grey|||50MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c5.jpg
Nokia 3.1 Plus|||Released 2018, October|||180g, 8.2mm thickness|||Android 8.1, up to Android 10, Android One|||16GB/32GB storage, microSDXC|||6.0"|||720x1440 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Helio P22|||3500|||mAh|||Li-Ion|||2|||Blue, White, Gray|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-31-plus-.jpg
Nokia Lumia 730 Dual SIM|||Released 2014, September|||130g, 8.7mm thickness|||Microsoft Windows Phone 8.1|||8GB storage, microSDXC|||4.7"|||720x1280 pixels|||6.7|||MP|||1080p|||1|||GB RAM|||Snapdragon 400|||2200|||mAh|||Li-Ion|||2|||Orange, green, white, black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-730.jpg
Nokia 7280|||Released 2004, Q3|||84g, 19mm thickness|||Feature phone|||50MB storage, no card slot||| |||208x104 pixels|||0.3|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Ion|||1|||Black|||50MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no7280.gif
Nokia Asha 202|||Released 2012, June|||90g, 13.9mm thickness|||Feature phone|||10MB 32MB ROM 16MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||144p|||16|||MB RAM|||MISSING|||1020|||mAh|||Li-Ion|||2|||Dark Red, Black, Silver White, Dark Grey, Golden White|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-202.jpg
Nokia 5.4|||Released 2020, December 25|||181g, 8.7mm thickness|||Android 10, up to Android 11|||64GB/128GB storage, microSDXC|||6.39"|||720x1560 pixels|||48|||MP|||2160p|||4/6|||GB RAM|||Snapdragon 662|||4000|||mAh|||Li-Po|||2|||Polar Night, Dusk|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-54-2020.jpg
Nokia 5070|||Released 2007, March|||88g, 18.6mm thickness|||Feature phone|||4MB storage, no card slot|||1.87"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Red, Blue|||4MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5070.gif
Nokia E70|||Released 2005, October|||127g, 22mm thickness|||Symbian OS 9.1, S60 3rd edition|||64MB 64MB RAM storage, miniSD slot|||2.1"|||352x416 pixels|||2|||MP|||144p|||64|||MB RAM|||MISSING|||1150|||mAh|||Li-Ion|||1|||Silver, Black|||64MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e70.gif
Nokia 3310 3G|||Released 2017, October|||88.2 (DS)/ 84.9 (SS), 13.4mm thickness|||Feature phone|||64MB storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||288p|||MISSING|||MISSING|||MISSING|||1200|||mAh|||Li-Ion|||2|||Azure, Yellow, Warm Red, Charcoa|||64MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3310-2017-1.jpg
Nokia X7-00|||Released 2011, June|||146g, 11.9mm thickness|||Symbian Anna, up to Nokia Belle OS|||256MB RAM storage, microSDHC slot|||4.0"|||360x640 pixels|||8|||MP|||720p|||256|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||1|||Dark steel, Silver steel|||256MB,1GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-x7-ofic.jpg
Nokia 6708|||Released 2005, Q1|||150g, 18mm thickness|||Symbian 7.0, UIQ v2.1 UI|||18MB storage, miniSD slot|||2.7"|||208x320 pixels|||1.3|||MP|||Video recorder|||MISSING|||MISSING|||TI OMAP 1510|||MISSING|||MISSING|||Li-Ion|||1|||Grey|||18MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6708.gif
Nokia 8850|||Released 1999|||91g, 17mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Metallic|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no8850t.gif
Nokia C2|||Released 2020, March 22|||161g, 8.9mm thickness|||Android 9.0 Pie|||16GB storage, microSDXC|||5.7"|||720x1440 pixels|||5|||MP|||720p|||1|||GB RAM|||Unisoc|||2800|||mAh|||Li-Ion|||2|||Cyan, Black|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c2-.jpg
Nokia 5233|||Released 2010, January|||113g, 14.5mm thickness|||Symbian 9.4, Series 60 rel. 5|||70MB 128MB RAM storage, microSDHC slot|||3.2"|||360x640 pixels|||2|||MP|||320p|||128|||MB RAM|||MISSING|||1320|||mAh|||Li-Ion|||1|||Black, White|||70MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5228.jpg
Nokia 9 PureView|||Released 2019, March 15|||172g, 8mm thickness|||Android 9.0, up to Android 10, Android One|||128GB storage, no card slot|||5.99"|||1440x2880 pixels|||12|||MP|||2160p|||6|||GB RAM|||Snapdragon 845|||3320|||mAh|||Li-Po|||2|||Midnight Blue|||128GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-9-pureview-.jpg
Nokia Lumia 1520|||Released 2013, November|||209g, 8.7mm thickness|||Microsoft Windows Phone 8, up to Windows 10|||16GB/32GB storage, microSDXC|||6.0"|||1080x1920 pixels|||20|||MP|||2160p|||2|||GB RAM|||Snapdragon 800|||3400|||mAh|||Li-Ion|||1|||Yellow, white, black, red, green (AT&T)|||16GB,32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-1520-ofic.jpg
Nokia 3.1 A|||Released 2019, June|||156g, 9.4mm thickness|||Android 9.0|||32GB storage, microSDXC|||5.45"|||720x1440 pixels|||8|||MP|||1080p|||2|||GB RAM|||Snapdragon 429|||2990|||mAh|||Li-Ion|||1|||Black|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-31-a.jpg
Nokia C20 Plus|||Released 2021, June 16|||204.7g, 9.4mm thickness|||Android 11|||32GB storage, microSDXC|||6.5"|||720x1600 pixels|||8|||MP|||720p|||3|||GB RAM|||Unisoc SC9863A|||4950|||mAh|||Li-Ion|||2|||Ocean Blue, Graphite black|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c20-plus.jpg
Nokia E55|||Released 2009, August|||98g, 9.9mm thickness|||Symbian, S60 rel. 3.2|||60MB storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||480p|||MISSING|||MISSING|||MISSING|||1500|||mAh|||Li-Po|||1|||Black Aluminium, White Aluminium, Red|||60MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-e55.jpg
Nokia 8 V 5G UW|||Released 2020, November 12|||230g, 9mm thickness|||Android 10|||64GB storage, microSDXC|||6.81"|||1080x2400 pixels|||64|||MP|||2160p|||6|||GB RAM|||Snapdragon 765G 5G|||4500|||mAh|||Li-Po|||1|||Meteor Gray|||64GB|||6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-8-v-5g-uw.jpg
Nokia C2 2nd Edition|||Exp. release 2022, March|||180g, 10mm thickness|||Android 11|||32GB storage, microSDXC|||5.7"|||480x960 pixels|||5|||MP|||720p|||16/2|||GB RAM|||MISSING|||2400|||mAh|||Li-Ion|||2|||Dark Blue, Warm Gray|||32GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c2-2nd-edition-blue.jpg
Nokia 7600|||Released 2003, Q4|||123g, 19mm thickness|||Feature phone|||29MB storage, no card slot|||2.0"|||128x160 pixels|||0.3|||MP|||144p|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||MISSING|||29MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no7600.gif
Nokia 8310|||Released 2001|||84g, 19mm thickness|||Feature phone|||No card slot||| |||5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||9 Xpress-on covers|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no8310.gif
Nokia N8|||Released 2010, October|||135g, 12.9mm thickness|||Symbian^3, up to Nokia Belle Refresh|||16GB storage, microSDHC|||3.5"|||360x640 pixels|||12|||MP|||720p|||256|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||1|||Dark Grey, Silver White, Green, Blue, Orange, Pink, Bronze|||16GB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n8-silver.jpg
Nokia N900|||Released 2009, November|||181g, 18mm thickness|||Maemo 5|||32GB storage, microSDHC|||3.5"|||800x480 pixels|||5|||MP|||480p|||256|||MB RAM|||TI OMAP 3430|||1320|||mAh|||Li-Ion|||1|||Black|||32GB|||256MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n900.jpg
Nokia 7390|||Released 2006, September|||115g, 19mm thickness|||Feature phone|||21MB storage, microSD slot|||2.3"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Bronze Black, Powder Pink|||21MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7390.gif
Nokia Lumia 2520|||Released 2013, December|||615g, 8.9mm thickness|||Microsoft Windows RT|||32GB storage, microSDXC|||10.1"|||1080x1920 pixels|||6.7|||MP|||1080p|||2|||GB RAM|||Snapdragon 800|||8120|||mAh|||Li-Ion|||1|||Cyan , Red, Black, White|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-2520.jpg
Nokia 7310 Supernova|||Released 2008, June|||83g, 12mm thickness|||Feature phone|||32MB storage, microSDHC slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Steel Blue, Wasabi Green, Candy Pink, Mushroom Silver, Plum Jam, Electric Blue, Yellow Mellow, Graph|||32MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7310-s.jpg
Nokia 5310 XpressMusic|||Released 2007, October|||71g, 9.9mm thickness|||Feature phone|||30MB storage, microSDHC slot|||2.1"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Red, Blue, Pink, Black|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5310.gif
Nokia 225 4G|||Released 2020, October 17|||90.1g, 13.7mm thickness|||Feature phone|||128MB 64MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||0.3|||MP|||MISSING|||64|||MB RAM|||Unisoc UMS9117|||1150|||mAh|||Li-Ion|||2|||Black, Classic Blue, Metallic Sand|||128MB|||64MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-225-4g.jpg
Nokia 7380|||Released 2005, October|||80g, 20mm thickness|||Feature phone|||52MB storage, no card slot||| |||104x208 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||700|||mAh|||Li-Ion|||1|||White, Amber|||52MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7380.gif
Nokia 6700 slide|||Released 2010, April|||110g, 15.9mm thickness|||Symbian 9.3, S60 rel. 3.2|||45MB 128MB RAM storage, microSDHC slot|||2.2"|||240x320 pixels|||5|||MP|||480p|||128|||MB RAM|||MISSING|||860|||mAh|||Li-Ion|||1|||Aluminum, Pink, Petrol-blue, Red, Lime, Purple|||45MB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6700-slide.jpg
Nokia 5330 XpressMusic|||Released 2010, May|||113g, 14mm thickness|||Feature phone|||70MB storage, microSDHC slot|||2.4"|||240x320 pixels|||3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black/Red, Silver/Blue|||70MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5330-xpressmusic.jpg
Nokia 9300i|||Released 2005, November|||172g, 21mm thickness|||Symbian 7.0s, Series 80 v2.0 UI|||80MB storage, MMC slot|||4.0"|||640x200 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||TI OMAP 1510|||1100|||mAh|||Li-Po|||1|||Silver|||80MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-9300i.gif
Nokia 103|||Released 2012, Q4|||76.6g, 15.3mm thickness|||Feature phone|||No card slot|||1.36"|||96x68 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||800|||mAh|||Li-Ion|||1|||Blue/Orange|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-103.jpg
Nokia 7250|||Released 2003, Q1|||92g, 19mm thickness|||Feature phone|||725 KB storage, no card slot||| |||128x128 pixels, 8 lines|||0.1|||MP|||No video recorder|||MISSING|||MISSING|||MISSING|||780|||mAh|||Li-Ion|||1|||2 - Blue and Plum,|||725KB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no7250.gif
Nokia 222|||Released 2015, September|||79g, 12.9mm thickness|||Feature phone|||16MB RAM storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||240p|||16|||MB RAM|||MISSING|||1100|||mAh|||Li-Ion|||1|||Black, White|||16MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-222.jpg
Nokia N86 8MP|||Released 2009, June|||149g, 16.5mm thickness|||Symbian 9.3, S60 rel. 3.2|||8GB storage, microSDHC|||2.6"|||240x320 pixels|||8|||MP|||480p|||128|||MB RAM|||MISSING|||1200|||mAh|||Li-Ion|||1|||Indigo Black, White|||8GB|||128MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-n86.jpg
Nokia 7.2|||Released 2019, September 23|||180g, 8.3mm thickness|||Android 9.0, up to Android 11, Android One|||64GB/128GB storage, microSDXC|||6.3"|||1080x2280 pixels|||48|||MP|||2160p|||4/6|||GB RAM|||Snapdragon 660|||3500|||mAh|||Li-Po|||2|||Cyan Green, Charcoal, Ice|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-72.jpg
Nokia 6282|||Released 2005, Q4|||115g, 21mm thickness|||Feature phone|||10MB storage, miniSD slot|||2.2"|||320x240 pixels|||1|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||970|||mAh|||Li-Ion|||1|||Black|||10MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6282.gif
Nokia 2720 V Flip|||Released 2021, May 20|||118g, 11.6mm thickness|||KaiOS|||4GB 512MB storage, microSDHC slot|||2.8"|||240x320 pixels|||2|||MP|||MISSING|||512|||MB RAM|||Snapdragon 205|||1500|||mAh|||Li-Ion|||2|||Black|||4GB|||512MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2720-v-flip.jpg
Nokia 3208c|||Released 2009, Q4|||90g, 13.2mm thickness|||Feature phone|||13MB storage, microSDHC slot|||2.4"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||1020|||mAh|||Li-Ion|||1|||Pearl White, Graphite Black|||13MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-3208c.jpg
Nokia 1.4|||Released 2021, February 03|||178g, 8.7mm thickness|||Android 10, planned upgrade to Android 11|||16GB/32GB/64GB storage, microSDXC|||6.52"|||720x1600 pixels|||8|||MP|||720p|||1-3|||GB RAM|||Snapdragon 215|||4000|||mAh|||Li-Po|||2|||Fjord, Charcoal, Dusk|||16GB,32GB,64GB|||1GB,2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-14.jpg
Nokia 2610|||Released 2006, March|||91g, 18mm thickness|||Feature phone|||3MB storage, no card slot|||1.6"|||128x128 pixels|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||970|||mAh|||Li-Ion|||1|||Black, Brown|||3MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-2610.gif
Nokia C1 Plus|||Released 2021, January 29|||146g, 8.8mm thickness|||Android 10|||16GB storage, microSDXC|||5.45"|||720x1440 pixels|||5|||MP|||720p|||1|||GB RAM|||MISSING|||2500|||mAh|||Li-Ion|||2|||Blue, Red|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c1-plus.jpg
Nokia 3350|||Released 2001|||108g, 23mm thickness|||Feature phone|||No card slot||| |||96x65 pixels, 5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||User exchangeable front and back covers|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no3350.gif
Nokia 6510|||Released 2002, Q1|||84g, 20mm thickness|||Feature phone|||No card slot||| |||96x60 pixels, 5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||750|||mAh|||Li-Ion|||1|||Beige, four Xpress-on front-back covers as accessories|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no6510.gif
Nokia 5140i|||Released 2005, Q2|||100.8g, 23.8mm thickness|||Feature phone|||3.5MB storage, no card slot|||1.5"|||128x128 pixels, 5 lines|||0.3|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||760|||mAh|||Li-Ion|||1|||3 - Black, Orange and Dark Green Transceiver|||3MB|||5MB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-5140i.gif
Nokia 6500 classic|||Released 2007, October|||94g, 9.5mm thickness|||Feature phone|||1GB storage, no card slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Black, Bronze|||1GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6500classic.gif
Nokia C1-01|||Released 2010, December|||78.8g, 14mm thickness|||Feature phone|||10MB 16MB RAM 64MB ROM storage, microSDHC slot|||1.8"|||128x160 pixels|||0.3|||MP|||96p|||16|||MB RAM|||MISSING|||800|||mAh|||Li-Ion|||1|||Dark Grey, Warm Grey, Red and Midnight Blue|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c1-01.jpg
Nokia 7210 Supernova|||Released 2008, September|||69.8g, 10.6mm thickness|||Feature phone|||30MB storage, microSD slot|||2.0"|||240x320 pixels|||2|||MP|||144p|||MISSING|||MISSING|||MISSING|||860|||mAh|||Li-Ion|||1|||Bubble Gum Pink, Vivid Blue, Graphite, Passionate Purple|||30MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-7210-s.jpg
Nokia 1100|||Released 2003, Q3|||86g, 20mm thickness|||Feature phone|||No card slot||| |||96x65 pixels, 4 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||850|||mAh|||Li-Ion|||1|||Xpress-on covers|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no1100.gif
Nokia 6212 classic|||Released 2009, April|||88g, 14.5mm thickness|||Feature phone|||22MB storage, microSDHC slot|||2.0"|||240x320 pixels|||2|||MP|||Video recorder|||MISSING|||MISSING|||MISSING|||1000|||mAh|||Li-Ion|||1|||Black|||22MB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-6112-classic.jpg
Nokia 3610|||Released 2002|||92g, 22mm thickness|||Feature phone|||No card slot||| |||96x65 pixels, 5 lines|||MISSING|||MISSING|||No video recorder|||MISSING|||MISSING|||MISSING|||830|||mAh|||Li-Ion|||1|||Ttranslucent Xpress-on covers|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/no3610.gif
Nokia Asha 200|||Released 2011, December|||105g, 14mm thickness|||Feature phone|||10MB 64MB ROM 32MB RAM storage, microSDHC slot|||2.4"|||320x240 pixels|||2|||MP|||144p|||32|||MB RAM|||MISSING|||1430|||mAh|||Li-Ion|||2|||Graphite, Green, Blue, Aqua, Pearl White, Light Pink, Pink, Orange|||MISSING|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-201.jpg
Nokia C5 Endi|||Released 2020, June 05|||200g, 8.9mm thickness|||Android 10|||64GB storage, microSDXC|||6.52"|||720x1600 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P22|||4000|||mAh|||Li-Po|||1|||Midnight Blue|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/nokia-c5-endi.jpg
